DATETIME,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336
2024-08-01 00:00:00,0.0010272961185251,0.0001785509046445,0.007459704376003,0.0166013009958097,2.081564693242234,0.0165295334004622,0.0071673615302477,0.059089229902643,0.0172297044006025,0.036140249389454,0.2266092780663685,0.3527546394245283,0.0082965765751123,8.250883657675506e-07,0.0159036483643262,0.6345266529392067,0.0552644146895807,0.0085264588440649,0.0417488543727009,0.0138290667799114,1.3320723120180962,0.0897767875921765,4.255745347482224,0.8133729039454084,0.3492217607564351,0.0913087851447779,2.773881348975474,0.470203830657013,0.1447440392417377,0.8750523634923358,0.0001470886801793,0.0005280336851257,0.0236363160614011,0.0545017484391629,0.0177088828518232,0.0139557577109482,0.0204067111471879,0.0096254606992136,0.0501307703067694,1.3178659783338047,0.2284824579368291,0.0239574379379015,0.0016810749396938,1.2304070750757728e-05,0.0690472727455491,0.1169377595586548,0.0086928971603791,0.3484320488496522,0.0237388243322998,0.0528038569174369,0.0099897870533906,0.0311463601139742,0.0143056315737367,0.0089716662544743,0.0563248918657437,2.5183281059310448e-05,0.0289422358701317,0.0030277281451394,0.0064175508577492,0.0,0.0002200971163967,4.418247225392507e-05,0.0914080810486228,0.0005597714100986,0.0003716635859795,0.018114172314332,0.1825683559686878,0.3569254752836682,0.0822001874849003,0.3157552896144643,0.0006586615891696,0.0004073735781589,0.0001251101293593,9.829355381038917e-05,0.3612011024370091,6.75861024215773e-05,0.0110351692246452,0.3025601802902488,0.0039463619373513,0.0015121055334354,0.1183952424219196,0.5559571258860306,0.9084299749009624,0.0104201832147752,0.0004783977197359,0.028786748364423,0.0091424377752279,0.0813181312078327,0.0063108035734835,0.169622585960878,0.0015708751699094,0.4781313430949546,0.1136794603502193,0.0024781406629043,0.0135567247919166,0.0241127375545933,0.0147735415360441,0.1199994164005161
2024-08-01 01:00:00,0.00099728750299,0.0002086531704403,0.0078936206347934,0.0171566253404887,2.06896396433355,0.0190812698234283,0.0076356859369149,0.0591323643891216,0.0181400110167024,0.0332276584054545,0.2566663658992352,0.3605266790804512,0.0095963182087577,1.948147812450581e-05,0.0174618352087513,0.6416910399317971,0.053086635250869,0.0088131746947776,0.0267669825536113,0.0120043167492906,1.2851446398431767,0.0899009978759133,4.104826807719155,0.7749859038449859,0.1897619295357135,0.08536505724041,2.1307592979463155,0.4823304188764709,0.1307744281388568,0.8984414415390213,0.0002043398668647,0.0006575652360855,0.0236507830090367,0.0399207935244988,0.0291442559550833,0.0150271170767315,0.0211553406683896,0.0096978712992424,0.0525282183525199,0.9514677905766596,0.2284112477365477,0.0261230863292352,0.0016410642636783,0.0002287007416284,0.0574467563941235,0.1142662806192794,0.007987502805249,0.326246013489971,0.0196464924130333,0.0745114282719262,0.0125472918902066,0.0273645029027413,0.013471355860715,0.0091565672131044,0.0584190594647127,-4.3131743808787716e-06,0.029846056678797,0.0030636199436094,0.006269656099041,0.0,0.0003407382733595,4.6330139252889065e-05,0.0940439073369611,0.0003766581397854,0.0003824590360443,0.0117980885212962,0.1816851224635991,0.3585466130347177,0.079061509224731,0.3182512044842389,0.0007187761809765,0.0006294513017568,8.481700997414058e-05,0.0001176090958734,0.4172807736067817,7.547118993058546e-05,0.0114111095220884,0.3050291854327271,0.0041355257562846,0.0008559026843788,0.0003246430962297,0.575509748691669,0.9124310460670996,0.0101518475273736,0.0005161733654588,0.0118385358484858,0.0069616910252848,0.0811054519327789,0.0063951655797518,0.189706033247502,0.0017868142812148,-0.0117939057262044,0.1202495820382995,0.0024030326500683,0.0138028325646194,0.025147259487303,0.0126757680459319,0.0731362851506567
2024-08-01 02:00:00,0.0010904031926746,0.0002259720888008,0.0079855905803549,0.0156277529348638,2.073065688292263,0.0170829464327425,0.007953545444276,0.0540699831418464,0.0153748265830898,0.0300239382104359,0.2249878101044248,0.3315447641414087,0.010216809000871,6.753372529343102e-07,0.0164653804632671,0.6409012175007317,0.0741798797103494,0.0062807488835718,0.0088959122244145,0.0121490632235199,1.2807204792191658,0.0868875218893646,4.132829400254072,0.9095654688389302,0.240446860233663,0.0910651316797975,1.618320354916159,0.5025173882457746,0.1288216377766831,0.8946704438090368,0.0001499881359534,0.0005038782781178,0.0243634690331993,0.0382334525807959,0.0156125372836956,0.014157901002107,0.0223392388699579,0.0101194088953543,0.0480951503178556,0.6207293704574582,0.2339604368300238,0.022173227686732,0.0018014093372253,0.0003992998529181,0.042890265591891,0.0842588843739211,0.0095694183074033,0.3019818309086644,0.0103083519519234,0.0294584890216912,0.0097826536492882,0.0187952983859581,0.0137427723961702,0.009448013611469,0.0565545941150422,-4.487433955331989e-06,0.0146412878962609,0.0032877246648301,0.0040676946363101,0.0,0.0002211850087278,4.2645278884787384e-05,0.0903809471401374,0.0002994404867463,0.0003625886557942,0.0130006877658253,0.1657034283294319,0.3326153125872435,0.0781852579959565,0.3171665310777178,0.0007401784834265,0.0005576809261929,0.0001534194992682,0.0001319410687613,0.3670311590876746,5.8566614199487495e-05,0.0118814602473333,0.2815570468936401,0.0040305186958163,0.0025438395080817,0.0033359938995867,0.5936971083217905,0.9204771292674184,0.0067575376619526,0.0037658405009765,0.0025200947819046,-0.0014892116291738,0.0805542316364315,0.0058935240222979,0.1646908560279768,0.0015831864114717,0.0475033865400903,0.1130743798404672,0.00259108423676,0.0145678521202067,0.0249189682692178,0.0127830995833558,0.0612900322790267
2024-08-01 03:00:00,0.0011750360384145,0.0002396188196371,0.0080537225772192,0.0176936784120938,2.0660660369569235,0.0177197174772699,0.0074608737363278,0.0434933255836577,0.0130577427371282,0.0288441244344491,0.2814334811804157,0.3566791537929641,0.0107436108062582,1.4856901046355112e-06,0.0152837068715472,0.6666716156292969,0.0679170141714567,0.0076434654012306,0.0129861373134836,0.012111012672438,1.2846423001674026,0.0828592618753469,4.145101945382884,0.9414637803037506,0.2683841594327605,0.0841412139988329,1.3706977528662103,0.5399239291253768,0.1269930912818804,0.9864380267765078,0.0001914135100452,0.0006145782010399,0.0236596947370499,0.0347516858683505,0.0133051543099036,0.0145471347307208,0.0241467539928109,0.0109340988726416,0.0485296073825708,0.3518349149903602,0.2250879302775997,0.0236167279573069,0.0017214216331226,0.000376484705239,0.0268654288351723,0.0733450343786813,0.0073943820323405,0.2848704014092621,0.0083408784323883,0.0250181594330264,0.0099659096825528,0.0151490676755237,0.0148634345324637,0.0095090557951142,0.0567903463213727,7.265804178025244e-05,0.0118406761252999,0.0044377198821915,0.0071980691877527,0.0,0.0001269902777294,4.448482352274418e-05,0.0922874387243638,0.0003560987589726,0.0003632310926944,0.0147942123379754,0.1771125493808972,0.4831469359722262,0.0863230919937721,0.3162230095887919,0.0007529175601285,0.0005547268753582,0.0001244234757231,0.0001495356530303,0.3759546322136993,7.308681899861179e-05,0.014214322273548,0.2749653210748481,0.0041148539110367,0.0038956863194971,0.0079271566415111,0.6044895383799553,0.909050916682656,0.0070551354784103,0.0081519939202386,0.0044620483471807,0.003834303320017,0.0805597398528992,0.0110913564869573,0.1675031379820213,0.0016116992176193,0.0646121050684263,0.1209546242790245,0.002660474698636,0.0137547827836847,0.0209646727772255,0.0125554476359473,0.0485290096395844
2024-08-01 04:00:00,0.0012890969133079,0.0002346675308164,0.0078599801879603,0.0179149148333701,2.0802638976830634,0.0199857111833409,0.0082124491520318,0.0442725919615329,0.0102740899253103,0.0314654469359902,0.2697821580479083,0.3224498767979181,0.0110399865397715,3.7226831871746186e-07,0.0152133965030676,0.6663737152191189,0.0689162385058845,0.0087719469436149,0.0206413341234195,0.0116025454821512,1.345900916636796,0.0827134535236415,4.094544956801649,1.0115169057795046,0.1708181898453324,0.0867763903170008,1.1489107798657645,0.5332103415683112,0.1211686550228578,1.0286323991974786,0.0001749268940376,0.0005061387882314,0.0238579279391588,0.0350530582169101,0.0140363084027364,0.0155911357015435,0.0251646195642307,0.0113534740550464,0.0488027848780395,0.2527465557988612,0.2340560346740779,0.0251708482548097,0.0017911724703916,0.0006277859986947,0.0094949775680978,0.0664507699470108,0.0077599325961248,0.2524569019264178,0.0087713091689466,0.0161900970160232,0.0108524462068806,0.0089784782019666,0.0150315613705051,0.0096385831227765,0.0575808334566714,9.61387298959569e-05,0.0098220507839491,0.0042050755883517,0.0088839482997498,0.0,0.0001538562177313,4.675347974114255e-05,0.0907880031770174,0.0003554474054846,0.0004060208148904,0.0142243084873582,0.1827846879250011,0.5020418819481701,0.0877100287404631,0.2987297511628128,0.0007494144705095,0.0005860688046257,9.316204410696728e-05,0.0001517402656947,0.4311415928940449,7.101070378823444e-05,0.0181132957379124,0.2700078122044644,0.0036728285854872,0.0059483032859024,0.0127455836336136,0.6020167096033008,0.9234662779889536,0.0077325957371763,0.0104132084052863,0.0028125222356851,0.0035109250793513,0.0818077095938727,0.0065746499705156,0.1677754355356876,0.0016858631176424,0.0948777772956302,0.1165128329333467,0.0027868640336465,0.0144228173678575,0.0227943596486489,0.0118095500254754,0.0483142435814593
2024-08-01 05:00:00,0.0013668369567479,0.0002461282921373,0.0086456694341064,0.0180169960257733,2.0999737925829236,0.0186462004816417,0.0086996139397219,0.0446656720175855,0.0106320395264515,0.0293784506107816,0.220117255468535,0.3288329864638791,0.0103594915400363,1.88872462925922e-06,0.0161359917196522,0.7032906532324917,0.051327382273758,0.0104217062665468,0.025105584066539,0.0110376183871795,1.4478059237094425,0.0905262517717451,4.1826053755901595,0.9473199447566006,0.1491357495381073,0.0924670986100885,0.7372000300128753,0.5952130281870367,0.1225379949789931,0.8850732782570144,0.0001791888888149,0.0005563293148211,0.022776987210043,0.0354052831305537,0.0124250628561261,0.0175745163651355,0.0259863008867178,0.0117327692772191,0.05077620039707,0.2608227075195141,0.2316716860541289,0.0275281156879497,0.0018252905057477,0.0010030861256331,0.0138664516370389,0.06444308707901,0.0046985573161051,0.2627028063750004,0.0070093009987919,0.0308430952356141,0.012896403999493,0.002861462339578,0.0151527492652625,0.0098666643815117,0.0573074352923929,0.0001131414405261,0.0148452347456286,0.0043897171042836,0.0089904386935159,0.0,0.0001555501927112,4.280600976857078e-05,0.0951615782678179,0.0004414801166727,0.0003630370901558,0.0228945082475333,0.1734577817097483,0.3080368670155953,0.1003392816879204,0.2992087293460473,0.0007420351917999,0.0006558206310795,0.0001093879078383,0.0001480939637313,0.4164468331660697,4.636367120688068e-05,0.0198889633031255,0.2751916312662544,0.0033968819171545,0.0059503606200772,0.0094134784634171,0.5894509639326638,0.8943792428510249,0.0094885121996314,0.0117157548392407,-0.0005494331214913,0.0032005366501998,0.0818077095938727,0.0064483296409189,0.1652659868390691,0.0018451353465594,0.1092992003055141,0.1044209856818332,0.0029173180345631,0.0145412603694078,0.0208260373780582,0.011684574122622,0.0576301608033688
2024-08-01 06:00:00,0.0014391414173765,0.0002622079504577,0.0085547424366654,0.0181076799167709,2.0799374623400007,0.0187840668018902,0.0080309063142818,0.0440765405329035,0.0091292656067432,0.0286863795648424,0.2149121714485212,0.3220640606525269,0.0110260023469203,1.9322352752974528e-05,0.0158173940273076,0.6991752123740607,0.0468941131419136,0.0091913060158472,0.0127243216701738,0.0114637678520422,1.3551951450031003,0.0893440053872617,4.035499624204404,1.118902886469466,0.1123818501100896,0.0843329018822466,0.5232671184477589,0.6812572392993907,0.0809164240396367,0.8184703918553906,0.0001735229730342,0.0007093435898193,0.023616967947114,0.0328078478081462,0.0113907342843044,0.0161037795190722,0.0262240037074723,0.0116998704824278,0.0502447550498684,0.2845300553814733,0.2306030941825594,0.0291647978804921,0.0018073516909131,0.0011288237235391,0.0131769704984696,0.0526037793355678,0.0044959701172015,0.256594769850475,0.006453424623188,0.022737218115198,0.0111060543536343,0.0051342843547542,0.0139407509792555,0.0100374290438097,0.0570776190352386,0.0001090322304177,0.0059998557002214,0.00510480233618,0.0085076550637099,0.0,0.0001122917296325,5.349898881042197e-05,0.0946257421354299,0.0006098832879335,0.0003549178999422,0.0274898995518693,0.1244132925623425,0.3459549179836295,0.1034055301318324,0.3001411180165994,0.0007438839724703,0.0006799453106352,0.0001388469821372,0.0001532958985031,0.5014600206586683,4.647992213924569e-05,0.0173722188424799,0.2598576505039376,0.003678462831899,0.0054738069959016,-0.001344140156923,0.5700710834586195,0.8409965548472516,0.0077636454084161,0.0077716219986175,-0.0166296175413664,0.0035735698138824,0.0997072176767739,0.0065462989388093,0.1892958415527142,0.0017533497376657,-0.0041979243780266,0.1022747677031899,0.0028303751084467,0.0153692791486212,0.0223079858668241,0.0106014377229343,0.0414928072799119
2024-08-01 07:00:00,0.0013442656174224,0.0002674323132689,0.0088985680262352,0.017677303033683,2.0793005686445816,0.0199763601159853,0.0071702856375138,0.0470341253268686,0.010274194857488,0.027375478315098,0.2671266644537794,0.3497508251053902,0.0105105004538825,1.6845502645584138e-06,0.0162984015137619,0.7349916736396842,0.0488523335099601,0.0079936875092058,0.0133187366466499,0.0119500333319575,1.3762698929411088,0.0888950574464391,3.917100381792459,1.028098035927596,0.1095768782637696,0.0965798351307424,0.4886376874555762,0.6570057996382265,0.0574185173445733,0.7773620411157554,0.0001926091460957,0.000571813322115,0.0222562212381787,0.0333658943343443,0.0112062862849853,0.017883129230875,0.0263527398225218,0.0113167083047505,0.0510067024534768,0.2854365740481988,0.2290093878493633,0.0300603217780475,0.001867739854484,0.0001612738990696,0.0091937497217412,0.0837033066979326,0.0049128845519912,0.2162399244829467,0.0095807404823865,0.0270611480595442,0.0110057243779872,0.0061322858747509,0.0149539896546165,0.0103475567908142,0.0567183875355217,4.2140820148856265e-05,0.0053412998575813,0.0049066776812141,0.0081351115015107,0.0,0.000135546985218,5.406631236839264e-05,0.0966327284898312,0.0006885899283233,0.0003752628851413,0.0189446925746201,0.1629187158052288,0.3377212186501264,0.1142872522239771,0.3009325640518963,0.0007345425147659,0.0005673764801783,0.0001556721106451,0.0001477978075085,0.5797602743210214,4.532146667493067e-05,0.0155699709450602,0.2517498780581345,0.0038189598230199,0.010025699443634,-0.0004832916465709,0.566225946605851,0.823681127462454,0.0080673815089365,0.0074387790710441,-0.0160886830331535,0.0028280821041057,0.0978904899728144,0.0075230837258343,0.2065737987057685,0.0017699256682753,-0.0312131934919097,0.0845197777209715,0.0028283015445238,0.0142992741257743,0.02213094935446,0.0110539555481846,0.0324056888584736
2024-08-01 08:00:00,0.0012599807020045,0.0002339626999987,0.0083987723427209,0.0171143826083022,2.089314410931448,0.0207122693124069,0.0073339284336033,0.0454438848609011,0.0100442662556563,0.0257121852174956,0.271682626464528,0.3494741047934371,0.0100275489991724,3.411903291275762e-06,0.0136519511224862,0.7020047804787324,0.0524253621689061,0.00840722533393,0.0150643929665019,0.0123691955902669,1.2979646806534022,0.0887397114905099,3.8570108433384585,1.0384599771009997,0.1025321341654719,0.0895009977253982,0.4664214531964778,0.669873779559045,0.0541089387648537,0.7785809177285321,0.0001569081534399,0.0006358412593457,0.0237635701138331,0.0366460153316827,0.0147620289378792,0.0159228441104361,0.0246835416621286,0.0112391510010565,0.0503857740487921,0.4776304839150187,0.2277870988305082,0.0289201993556374,0.0018094340499283,0.0004686506124219,0.0222084114145749,0.0796378752389208,0.0046756774559968,0.2251048059750553,0.0146772184806007,0.0255221162713185,0.0110037155566809,0.017527311262125,0.0173808373822181,0.0105644753450805,0.0564456030717195,1.562328589472304e-05,0.011740809952806,0.0047155433467054,0.0061194031812574,0.0,0.0001461735600576,3.841539953585685e-05,0.0952619403354796,0.0003520073173073,0.0002804108145182,0.0267141547911785,0.1859713229123813,0.3837552324245225,0.1190623635305652,0.3025114320348433,0.0007345425147659,0.0004682773384092,8.691281657905764e-05,0.000137820754718,0.5957945489752121,5.054919612810051e-05,0.0157956830456591,0.2729541382318738,0.00380344892883,0.0219455169658645,-0.0010249038078987,0.567039744231086,0.8231315595765469,0.0079863438842483,0.0076948002881251,0.0095233707649118,0.0033406037767016,0.0910016067446388,0.0072888955625508,0.2177610085430673,0.0017030788762001,0.068088271140463,0.0868848504903855,0.002774542403518,0.0144442247848054,0.0222218258767821,0.010460915247354,0.0354808665969234
2024-08-01 09:00:00,0.001226681086622,0.0002313829935773,0.0088308487394244,0.0178832901959319,2.1120040493125525,0.0211808240836181,0.0067043411441622,0.0478972345150779,0.0120880361393367,0.0254592242532136,0.2648124586603898,0.3596851086979024,0.0103105581053086,1.1153810530444287e-06,0.0162757612927961,0.76704115158766,0.0699141226935384,0.0063065701668053,0.0220049565006132,0.012530619822877,1.2242760359917366,0.0987429078096716,4.042643819595671,1.1709975302812805,0.1287219182538836,0.0992501969957254,0.6651041142851729,0.6109645526313476,0.050185560713564,0.7824878046858111,0.0001923801754938,0.0004993073555484,0.0227455478894102,0.0373181425718736,0.0144617614181827,0.0157173064215818,0.0241244574486756,0.0111404170610507,0.0511685088489915,0.448622598181871,0.2347602099858981,0.0327263532091449,0.0017276379685227,0.000413908539185,0.0256083798819513,0.0879381296295952,0.0030076181791086,0.2382954006386399,0.0113227040675979,0.0497403741219434,0.014314015920593,0.0126823400119399,0.0151842150167282,0.0105883075485962,0.0560453371774337,2.6828086298509295e-05,0.0125262762293804,0.0051327947401738,0.0059382925741896,0.0,0.0001109949411171,4.226289599097333e-05,0.0921556865654124,0.0004659846089182,0.0002911963548291,0.0324097260488356,0.2172308787483775,0.4363476790789539,0.1184553592170556,0.3014395765578163,0.0007769664212382,0.0004261297102161,0.0001278406453805,0.0001335283832607,0.5935437437992338,5.957657434184653e-05,0.0152286087511359,0.2761274493285514,0.0038653740098155,0.0271264817891912,0.0015361734363268,0.5852071964431819,0.8335750233319221,0.0093627678555415,0.0064549694643334,-0.00475798346659,0.0063816060262129,0.0895068254873521,0.0080184138283241,0.2398919917096533,0.0019332574825754,0.0359479481792981,0.094434626250117,0.0032029152103014,0.0170608387811697,0.0203907398489334,0.0104782035550508,0.0470056404273133
